Date,US dollar (USD),Euro (EUR),Japanese yen (JPY),Pound sterling (GBP),Canadian dollar (CAD),Swiss franc (CHF),Indian rupee (INR),Chinese renmimbi (CNY),Turkish lira (TRY),Saudi riyal (SAR),Indonesian rupiah (IDR),UAE dirham (AED),Thai baht THB),Vietnamese dong (VND),Egyptian pound (EGP),Korean won (KRW),Russian ruble (RUB),South African rand (ZAR),Australian dollar (AUD)
1988-12-14,420.0,334.85,51524.59,229.51,504.8,615.08,6270.71,1583.35,0.77,1577.98,731216.56,1544.54,10672.13,0.0,980.23,286322.92,0.0,989.87,492.41
1988-12-15,418.45,335.48,51599.23,228.85,504.55,616.1,6251.95,1578.62,0.77,1572.87,729028.42,1538.32,10480.02,0.0,977.3,286438.6,0.0,987.09,489.51
1988-12-16,411.75,333.0,51269.81,227.36,496.67,613.3,6212.03,1568.54,0.76,1551.22,724374.23,1519.0,10344.91,0.0,971.06,283098.02,0.0,976.4,486.21
1988-12-19,413.0,333.33,51214.31,226.61,495.15,614.12,6129.85,1535.11,0.73,1550.03,714338.8,1517.62,10356.17,0.0,959.02,282358.56,0.0,975.56,483.02
1988-12-20,412.9,336.01,51669.82,229.13,497.68,618.66,6218.02,1552.2,0.74,1551.47,722290.28,1519.39,10414.16,0.0,969.7,285702.05,0.0,985.28,486.22
1988-12-21,414.6,335.72,51552.6,229.38,498.21,619.32,6199.38,1553.85,0.74,1552.43,723056.43,1520.31,10436.68,0.0,970.73,282036.86,0.0,981.51,484.79
1988-12-22,417.25,338.62,52011.3,231.93,498.89,624.37,6234.79,1571.17,0.75,1563.7,731116.46,1530.07,10437.05,0.0,981.55,286879.68,0.0,987.11,489.15
1988-12-23,417.25,338.98,52144.01,231.87,499.28,625.84,6264.24,1551.82,0.75,1566.48,722707.89,1534.16,10498.41,0.0,979.08,285504.41,0.0,988.71,488.38
1988-12-26,417.25,338.98,52144.01,231.87,499.28,625.84,6264.24,1551.82,0.75,1566.48,722707.89,1534.16,10498.41,0.0,979.08,285504.41,0.0,988.71,488.38
1988-12-27,417.25,338.98,52144.01,231.87,499.28,625.84,6264.24,1551.82,0.75,1566.48,722707.89,1534.16,10498.41,0.0,979.08,285504.41,0.0,988.71,488.38
1988-12-28,412.85,338.27,51801.89,230.77,493.91,624.74,6186.16,1543.35,0.75,1543.5,718765.63,1512.0,10268.08,0.0,973.74,284270.04,0.0,978.81,481.68
1988-12-29,410.25,335.33,51625.04,229.19,489.78,621.1,6111.74,1532.96,0.74,1538.55,713926.69,1506.69,10313.55,0.0,967.18,281061.35,0.0,975.43,480.15
1988-12-30,410.25,332.66,51252.96,226.78,488.49,616.17,6123.14,1516.86,0.75,1537.14,704545.54,1505.61,10261.93,0.0,966.34,277911.2,0.0,976.07,479.76
1989-01-02,410.25,332.66,51252.96,226.78,488.49,616.28,6123.14,1516.86,0.75,1537.14,704545.54,1505.73,10318.63,0.0,966.34,277911.2,0.0,976.14,479.76
1989-01-03,411.6,331.87,50857.31,225.78,489.95,616.38,6152.09,1510.16,0.74,1545.25,701434.54,1513.19,10340.79,0.0,962.08,279647.44,0.0,971.99,474.59
1989-01-04,409.35,333.97,51176.63,226.47,488.22,621.59,6161.77,1514.6,0.74,1533.83,703496.36,1501.79,10325.9,0.0,964.91,282507.45,0.0,973.44,468.47
1989-01-05,407.25,333.42,51132.8,226.5,484.6,622.88,6121.66,1514.98,0.74,1528.66,703672.18,1497.52,10249.21,0.0,965.15,280216.76,0.0,966.89,468.47
1989-01-06,406.35,336.1,51953.67,228.29,489.59,634.73,6185.04,1541.01,0.76,1536.95,715761.4,1505.85,10344.65,0.0,981.73,282871.0,0.0,977.9,475.95
1989-01-09,402.45,335.02,50884.75,228.21,482.04,626.36,6046.84,1523.23,0.75,1512.85,706910.18,1481.82,10154.13,0.0,950.15,278246.03,0.0,964.37,467.5
1989-01-10,404.5,337.96,51078.45,229.31,485.1,632.89,6114.9,1530.75,0.76,1519.35,710397.42,1488.21,10215.69,0.0,954.84,278563.8,0.0,959.08,466.37
1989-01-11,403.8,336.05,50900.14,226.73,485.08,628.03,6006.01,1513.51,0.75,1519.3,702399.24,1487.73,10157.35,0.0,944.09,273177.3,0.0,956.4,468.14
1989-01-12,404.15,336.27,51007.89,226.48,482.9,628.96,6054.82,1511.67,0.75,1514.0,701542.5,1483.02,10190.26,0.0,942.94,276359.72,0.0,957.84,466.89
1989-01-13,405.55,338.43,51472.26,227.84,487.45,634.56,6046.59,1523.74,0.75,1527.73,707144.37,1496.07,10271.63,0.0,950.47,277117.01,0.0,970.05,468.91
1989-01-16,401.5,339.43,51499.27,228.13,481.34,635.9,6159.38,1522.85,0.76,1526.84,702986.07,1475.01,10128.75,0.0,942.84,275746.36,0.0,965.15,465.44
1989-01-17,402.25,338.92,51361.97,227.52,481.65,634.2,6149.1,1518.79,0.75,1508.55,701111.84,1477.11,10124.51,0.0,940.33,274118.17,0.0,960.76,469.44
1989-01-18,402.5,342.37,51717.29,229.34,481.17,639.87,6075.37,1530.99,0.76,1521.31,706744.81,1489.71,10251.72,0.0,947.88,276744.79,0.0,965.2,466.1
1989-01-19,403.6,342.94,52322.81,230.5,480.47,641.93,6113.97,1538.68,0.76,1515.01,710294.82,1483.71,10211.01,0.0,952.64,275501.51,0.0,975.81,467.63
1989-01-20,405.5,339.98,51991.64,229.29,481.97,635.71,6081.97,1530.63,0.76,1520.2,706577.18,1488.97,10249.29,0.0,947.66,276289.36,0.0,964.24,463.35
1989-01-23,407.45,340.65,52087.96,229.74,484.01,634.59,6202.32,1519.77,0.75,1523.89,710207.57,1492.41,10337.19,0.0,960.67,278081.92,0.0,973.37,464.78
1989-01-24,408.3,341.86,52090.25,230.74,484.21,637.31,6177.87,1526.57,0.75,1536.52,713384.83,1504.79,10325.75,0.0,964.97,279199.11,0.0,972.65,465.13
1989-01-25,404.2,338.57,51644.02,228.23,478.66,633.42,6070.76,1510.15,0.74,1513.55,705710.7,1481.87,10203.26,0.0,954.59,274580.68,0.0,964.58,458.19
1989-01-26,406.25,340.35,52027.56,229.2,480.17,636.48,6095.65,1516.34,0.75,1523.88,708602.7,1503.76,10222.15,0.0,958.5,276325.9,0.0,971.86,462.36
1989-01-27,399.75,337.96,52387.65,227.26,482.38,643.18,6131.07,1525.15,0.75,1527.48,712722.18,1495.9,10304.63,0.0,964.07,277240.74,0.0,971.4,463.55
1989-01-30,394.0,332.75,50968.52,223.55,465.2,621.91,5879.26,1477.73,0.74,1473.12,685193.43,1442.77,9970.15,0.0,926.6,267282.9,0.0,945.11,447.61
1989-01-31,394.0,335.74,51430.46,225.08,466.25,630.22,5970.25,1487.86,0.75,1481.24,689890.59,1450.63,10002.49,0.0,932.95,269841.09,0.0,949.67,443.69
1989-02-01,392.8,333.34,50877.08,223.88,467.69,621.83,5930.64,1479.95,0.74,1470.57,686221.49,1439.78,9917.95,0.0,927.99,267073.83,0.0,946.97,438.65
1989-02-02,391.1,332.88,50534.79,223.36,464.47,620.38,5908.94,1476.49,0.74,1466.46,684617.39,1435.97,9917.1,0.0,925.82,265500.25,0.0,947.15,439.52
1989-02-03,390.0,333.14,50555.56,223.94,462.11,622.57,5916.64,1480.36,0.74,1462.92,686415.68,1432.8,9898.36,0.0,928.25,265844.94,0.0,949.64,443.59
1989-02-06,387.9,330.97,50306.12,223.83,458.85,619.45,5846.48,1460.25,0.74,1455.24,679858.98,1425.13,9848.58,0.0,919.28,265296.26,0.0,947.21,439.67
1989-02-07,391.0,331.78,50543.95,224.39,462.02,620.44,5897.25,1463.9,0.74,1461.97,681556.79,1431.61,9884.4,0.0,921.57,265958.78,0.0,949.69,439.42
1989-02-08,390.55,332.07,50618.3,224.0,462.28,620.97,5894.07,1461.19,0.74,1463.68,680294.29,1433.06,9854.89,0.0,919.86,264592.59,0.0,953.08,438.27
1989-02-09,393.8,332.52,50599.4,224.39,465.83,621.55,5944.05,1463.88,0.74,1477.37,681548.08,1446.63,9962.8,0.0,921.56,266101.21,0.0,958.88,444.24
1989-02-10,389.6,329.26,50084.1,222.12,462.49,617.02,5961.1,1450.58,0.74,1465.06,675356.01,1434.6,9850.06,0.0,913.19,266273.95,0.0,949.72,440.1
1989-02-13,384.5,326.52,49368.18,219.9,456.3,610.78,6047.33,1434.62,0.73,1442.08,671917.32,1411.01,9747.19,0.0,909.58,260617.77,0.0,943.56,432.94
1989-02-14,384.1,322.35,48609.26,217.01,453.98,602.73,5786.82,1415.72,0.72,1430.66,663064.99,1400.93,9656.75,0.0,897.6,258545.89,0.0,939.31,432.11
1989-02-15,381.0,319.15,48175.54,214.83,449.85,596.15,5774.98,1401.53,0.72,1435.17,656416.12,1405.09,9602.88,0.0,888.6,258010.36,0.0,938.44,437.46
1989-02-16,384.25,321.8,48546.55,216.97,455.09,601.54,5801.28,1415.48,0.72,1440.67,662949.48,1410.83,9720.16,0.0,897.44,260014.22,0.0,952.88,455.74
1989-02-17,380.4,317.76,49083.93,214.19,463.64,607.65,5881.23,1431.14,0.73,1460.78,670287.91,1430.01,9838.72,0.0,907.38,262782.73,0.0,963.03,475.32
1989-02-20,382.4,320.8,48355.69,216.84,455.15,599.03,5789.67,1431.39,0.74,1435.45,672101.79,1405.78,9671.13,0.0,910.73,260361.77,0.0,952.59,466.86
1989-02-21,383.5,321.65,48581.06,219.08,456.13,601.38,5842.15,1446.17,0.74,1439.2,679040.45,1409.45,9727.16,0.0,920.14,261083.44,0.0,956.35,471.13
1989-02-22,386.75,323.53,48964.83,220.81,462.38,606.13,5888.3,1457.6,0.75,1449.84,684404.64,1415.07,9755.42,0.0,927.41,261478.77,0.0,954.83,472.2
1989-02-23,390.5,324.52,49256.3,221.88,467.93,605.72,5924.58,1464.62,0.75,1463.27,687703.3,1433.09,9895.63,0.0,931.88,261785.02,0.0,971.77,469.6
1989-02-24,388.4,323.27,49020.86,221.56,464.95,604.31,5940.04,1462.56,0.75,1455.23,686736.18,1425.15,9826.32,0.0,930.57,262264.33,0.0,964.08,470.38
1989-02-27,390.6,323.94,49412.56,223.84,469.39,606.05,5998.9,1457.15,0.76,1468.95,687234.18,1438.62,9860.13,0.0,937.89,265149.0,0.0,969.5,492.0
1989-02-28,387.0,321.64,49082.16,221.84,464.2,601.74,5884.35,1444.14,0.75,1450.17,681096.27,1419.78,9794.24,0.0,929.51,259669.58,0.0,961.19,484.28
1989-03-01,384.05,321.55,49210.79,222.7,460.49,601.77,5890.82,1449.56,0.75,1438.91,683653.71,1408.85,9741.96,0.0,933.0,260644.62,0.0,956.78,478.41
1989-03-02,383.9,322.27,49086.66,222.62,457.7,604.4,5858.3,1449.18,0.75,1441.1,683475.5,1411.38,9739.42,0.0,932.76,258216.93,0.0,959.75,477.18
1989-03-03,386.4,324.29,49578.22,224.2,464.46,611.28,5899.35,1467.02,0.76,1456.7,691888.83,1426.61,9848.04,0.0,944.24,259919.45,0.0,969.82,476.96
1989-03-06,387.25,326.57,49896.98,225.01,461.95,613.16,5985.38,1443.47,0.76,1454.9,678472.91,1424.9,9844.39,0.0,933.81,260690.58,0.0,972.06,476.42
1989-03-07,390.75,329.36,50304.1,226.85,468.45,618.17,5954.14,1455.25,0.76,1465.45,684008.78,1435.23,9868.0,0.0,941.43,263010.48,0.0,987.71,483.53
1989-03-08,394.6,333.52,50758.9,229.42,474.21,626.31,6013.52,1471.72,0.77,1481.59,691752.55,1450.61,10014.12,0.0,952.09,265873.35,0.0,996.59,485.63
1989-03-09,391.5,331.51,50532.71,227.88,469.89,622.12,5965.48,1461.86,0.77,1470.97,687117.28,1438.96,9947.02,0.0,945.71,262906.82,0.0,992.2,478.62
1989-03-10,393.5,333.41,50003.37,229.38,463.32,614.91,5927.42,1444.92,0.76,1450.77,679153.9,1420.88,9820.48,0.0,934.75,259854.19,0.0,979.35,469.69
1989-03-13,392.5,333.12,50939.06,229.2,470.31,626.85,6039.34,1470.28,0.77,1475.34,690857.45,1445.04,9979.24,0.0,946.58,264848.7,0.0,1000.22,478.4
1989-03-14,395.0,333.68,51203.71,228.59,472.15,627.93,5999.68,1466.37,0.77,1476.75,689021.39,1446.22,10000.73,0.0,944.07,263487.63,0.0,999.34,484.95
1989-03-15,392.9,334.23,51327.39,228.63,470.06,632.16,6056.43,1466.64,0.77,1477.82,689147.37,1446.88,10048.28,0.0,944.24,265885.01,0.0,1001.15,488.65
1989-03-16,389.4,331.28,51111.61,226.66,466.01,627.28,5996.26,1454.0,0.77,1462.74,683207.03,1432.33,9905.0,0.0,936.1,262414.51,0.0,994.81,477.64
1989-03-17,394.3,336.21,51785.44,230.11,471.12,636.12,6075.31,1473.16,0.78,1475.37,692213.99,1444.88,10035.58,0.0,948.44,265908.44,0.0,1003.73,480.36
1989-03-20,395.5,336.9,52082.07,231.22,472.38,638.74,6242.91,1483.27,0.79,1485.07,695785.25,1454.37,10069.58,0.0,958.86,266445.15,0.0,1008.07,479.85
1989-03-21,392.75,333.92,51518.49,228.21,468.06,637.28,6069.41,1463.97,0.78,1472.3,686731.78,1441.72,9961.38,0.0,946.39,263999.46,0.0,1001.33,478.16
1989-03-22,393.35,334.37,51545.68,228.36,468.31,638.18,6056.52,1464.74,0.78,1475.93,687094.21,1445.45,10012.3,0.0,946.89,265114.88,0.0,1003.24,480.25
1989-03-23,394.9,335.62,51800.5,229.46,469.7,641.91,6195.41,1471.98,0.79,1484.95,696368.54,1454.09,10061.8,0.0,958.91,266856.92,0.0,1006.94,478.49
1989-03-24,394.9,335.62,51800.5,229.46,469.7,641.91,6195.41,1471.98,0.79,1484.95,696368.54,1454.09,10061.8,0.0,958.91,266856.92,0.0,1006.94,478.49
1989-03-27,394.9,335.62,51800.5,229.46,469.7,641.91,6195.41,1471.98,0.79,1484.95,696368.54,1454.09,10061.8,0.0,958.91,266856.92,0.0,1006.94,478.49
1989-03-28,390.75,335.96,52011.34,231.42,466.54,646.24,6138.42,1484.55,0.79,1473.33,702313.83,1442.27,9974.14,0.0,967.1,266131.42,0.0,1006.62,480.77
1989-03-29,382.95,328.81,50849.52,226.53,458.21,630.24,5944.91,1453.01,0.78,1433.7,687390.33,1403.68,9755.4,0.0,946.55,257237.4,0.0,979.79,470.1
1989-03-30,383.7,329.66,50957.95,227.72,457.88,634.27,5977.55,1460.98,0.78,1441.4,691165.07,1410.99,9797.59,0.0,951.75,258684.13,0.0,983.17,469.38
1989-03-31,383.2,329.38,50605.27,227.01,456.47,635.11,5942.82,1452.5,0.78,1433.2,687149.39,1403.36,9713.49,0.0,946.22,257101.96,0.0,978.59,466.54
1989-04-03,385.45,329.3,50918.05,228.62,458.64,634.9,5943.3,1433.61,0.78,1442.85,674022.39,1412.79,9806.43,0.0,943.38,256841.82,0.0,984.83,466.39
1989-04-04,386.65,327.9,50632.97,226.58,458.98,630.93,5977.45,1420.8,0.77,1450.74,667999.48,1420.55,9820.75,0.0,934.95,257276.63,0.0,984.74,468.38
1989-04-05,383.0,325.18,50465.89,225.29,455.54,628.57,5960.15,1412.95,0.77,1440.04,664309.04,1409.51,9743.97,0.0,929.79,255855.27,0.0,978.9,480.73
1989-04-06,384.35,325.86,50672.61,225.49,459.38,630.17,5970.93,1414.01,0.77,1439.64,664804.36,1409.7,9785.05,0.0,930.48,256716.81,0.0,978.51,476.47
1989-04-07,382.25,325.11,50742.58,225.18,457.3,632.17,5988.68,1415.96,0.77,1439.08,665722.25,1409.33,9809.85,0.0,931.77,256726.92,0.0,976.58,475.65
1989-04-10,381.5,325.25,50567.06,224.74,454.2,631.53,6068.05,1427.9,0.78,1431.68,670161.86,1401.9,9765.06,0.0,936.95,254168.01,0.0,974.93,472.59
1989-04-11,385.0,329.4,51086.55,227.81,458.01,641.29,6034.73,1447.39,0.79,1451.04,679311.01,1421.31,9818.64,0.0,949.74,258132.28,0.0,988.31,478.13
1989-04-12,387.25,331.33,51499.68,229.14,460.92,645.61,6053.95,1455.85,0.8,1454.78,683281.01,1424.87,9876.02,0.0,955.29,258185.83,0.0,991.61,480.12
1989-04-13,390.25,331.98,51627.08,229.96,463.49,642.75,6083.71,1461.08,0.8,1466.21,685734.03,1435.9,9911.47,0.0,958.72,259842.82,0.0,995.98,484.49
1989-04-14,386.2,327.93,50509.24,227.31,454.13,631.08,6059.53,1429.44,0.78,1432.77,670886.46,1403.19,9719.37,0.0,937.96,255223.52,0.0,974.41,472.31
1989-04-17,385.15,324.62,50804.04,224.58,456.39,630.31,5977.47,1411.6,0.78,1440.03,674634.99,1410.39,9767.85,0.0,954.33,256193.82,0.0,973.42,471.96
1989-04-18,383.95,323.08,50501.43,223.49,454.96,625.01,5975.25,1404.74,0.78,1439.29,671358.37,1410.02,9753.92,0.0,949.7,255428.84,0.0,973.16,480.84
1989-04-19,383.9,324.34,50778.93,224.44,456.06,627.75,6009.04,1410.9,0.78,1440.44,674301.57,1409.91,9763.02,0.0,953.86,256503.75,0.0,973.16,479.44
1989-04-20,384.0,322.16,50488.12,223.65,454.22,624.42,5987.85,1405.93,0.78,1439.39,671924.68,1409.64,9728.61,0.0,950.5,255118.71,0.0,975.1,477.53
1989-04-21,384.0,322.75,50730.55,223.91,458.09,630.61,6029.96,1415.82,0.79,1449.06,676649.86,1419.1,9842.06,0.0,957.18,257622.26,0.0,978.8,485.08
1989-04-24,383.55,324.1,50439.81,224.96,455.93,629.79,6012.29,1434.49,0.79,1439.53,677949.27,1409.73,9761.81,0.0,962.69,256648.06,0.0,971.8,485.12
1989-04-25,385.9,326.56,50704.71,226.87,458.84,634.66,6074.08,1446.87,0.8,1450.2,683796.67,1420.25,9800.64,0.0,970.99,257765.95,0.0,982.51,487.15
1989-04-26,383.85,327.21,50745.27,227.33,457.11,636.45,6069.49,1449.64,0.8,1442.57,685109.93,1412.91,9785.37,0.0,972.85,257243.8,0.0,981.95,484.68
1989-04-27,384.25,327.02,50786.44,227.23,458.55,637.39,6067.62,1449.2,0.8,1439.12,684898.9,1409.86,9784.63,0.0,972.55,256142.02,0.0,979.09,482.47
1989-04-28,377.55,321.84,50121.06,223.53,448.13,631.4,5922.89,1410.47,0.78,1413.83,665755.13,1384.7,9599.55,0.0,944.98,250784.04,0.0,965.54,474.78
1989-05-01,377.55,321.84,50121.06,223.53,448.13,631.4,5922.89,1410.47,0.78,1413.83,665755.13,1384.7,9599.55,0.0,944.98,250784.04,0.0,965.54,474.78
1989-05-02,377.45,322.67,50491.7,223.94,446.25,633.11,5966.95,1413.03,0.79,1415.33,666960.69,1386.17,9594.54,0.0,946.69,250829.54,0.0,968.35,475.64
1989-05-03,378.6,324.18,50783.68,224.96,448.34,637.19,5990.83,1419.63,0.79,1420.37,670074.64,1391.01,9650.58,0.0,951.11,251696.98,0.0,975.97,475.51
1989-05-04,378.25,324.28,50665.55,224.68,448.13,637.53,5991.5,1417.89,0.79,1422.19,669257.11,1392.53,9661.28,0.0,949.95,251844.84,0.0,977.25,472.8
1989-05-05,375.7,323.05,50682.88,224.43,446.84,641.01,6013.55,1423.11,0.79,1418.4,671720.06,1389.01,9674.28,0.0,953.45,252771.66,0.0,975.73,472.84
1989-05-08,378.25,326.71,50977.14,226.57,448.37,644.58,6003.97,1412.93,0.78,1424.23,672037.24,1394.67,9708.31,0.0,956.1,252823.92,0.0,980.69,473.86
1989-05-09,376.1,326.19,50678.93,226.5,446.54,640.99,6007.9,1412.51,0.78,1413.98,671838.39,1384.76,9626.17,0.0,955.82,251237.23,0.0,983.11,472.25
1989-05-10,377.2,325.41,50709.89,225.6,447.08,638.53,6000.73,1407.08,0.78,1409.2,669257.76,1379.99,9611.75,0.0,952.15,250650.12,0.0,981.03,474.99
1989-05-11,378.35,328.17,51163.04,227.17,448.71,645.07,6057.04,1416.51,0.78,1423.66,673739.46,1394.13,9676.11,0.0,958.53,253464.3,0.0,985.78,477.56
1989-05-12,377.3,328.08,51058.58,227.36,447.19,645.31,6005.93,1412.05,0.78,1411.48,671618.46,1382.43,9656.97,0.0,955.51,252660.73,0.0,985.46,482.96
1989-05-15,373.8,328.76,51299.16,228.0,445.05,649.79,6155.9,1421.85,0.78,1401.04,668325.42,1372.04,9644.24,0.0,949.38,251726.08,0.0,995.09,480.05
1989-05-16,374.5,329.68,51395.25,228.42,445.54,649.86,5995.36,1424.52,0.78,1410.74,669577.31,1381.5,9616.62,0.0,951.15,249946.5,0.0,998.55,486.2
1989-05-17,371.9,332.7,51761.64,230.56,443.61,655.95,6019.96,1437.87,0.79,1399.12,675852.55,1370.47,9568.41,0.0,960.07,252254.43,0.0,1003.24,492.6
1989-05-18,370.0,329.7,51322.22,228.61,441.44,650.39,5914.74,1425.66,0.78,1382.73,670114.98,1354.04,9464.32,0.0,951.92,245420.75,0.0,996.27,487.85
1989-05-19,365.5,326.37,52376.9,225.76,448.96,663.01,6037.5,1453.34,0.8,1414.7,683125.29,1385.22,9706.33,0.0,970.4,251624.67,0.0,1021.2,494.06
1989-05-22,359.75,327.49,51100.22,227.62,429.97,645.3,6031.87,1365.84,0.77,1347.5,648531.17,1319.61,9295.91,0.0,920.49,243869.79,0.0,998.56,484.14
1989-05-23,364.5,331.51,51739.29,232.54,436.59,651.68,5947.11,1395.36,0.78,1381.8,662544.32,1353.13,9440.96,0.0,940.38,244366.43,0.0,1017.3,489.84
1989-05-24,361.5,329.34,51626.41,230.48,434.45,645.91,5834.7,1382.99,0.78,1347.2,656671.78,1318.73,9357.28,0.0,932.04,239434.76,0.0,1009.32,483.88
1989-05-25,363.6,328.44,51605.87,230.13,440.12,638.6,5885.57,1380.9,0.78,1360.45,655678.72,1332.2,9412.17,0.0,930.63,241379.66,0.0,1008.64,479.01
1989-05-26,365.8,329.22,51739.16,230.21,441.08,634.8,6215.6,1349.52,0.78,1385.73,649539.88,1357.13,9415.49,0.0,934.64,244722.14,0.0,1006.35,486.08
1989-05-29,365.8,329.22,51739.16,230.21,441.08,634.8,5820.7,1349.52,0.78,1385.73,649539.88,1357.13,9415.49,0.0,934.64,244722.14,0.0,1006.35,486.08
1989-05-30,362.1,330.26,51927.75,232.34,437.96,635.45,5919.46,1362.02,0.78,1366.79,655553.55,1338.33,9177.39,0.0,943.3,241301.4,0.0,1010.85,486.22
1989-05-31,361.8,324.56,51480.31,230.08,436.46,617.19,5869.37,1348.77,0.78,1356.84,649178.78,1328.13,9318.22,0.0,934.12,238954.92,0.0,996.53,480.68
1989-06-01,361.4,325.25,51579.33,229.75,436.07,615.74,5883.53,1346.85,0.77,1351.92,648254.44,1323.31,9339.41,0.0,932.79,240607.79,0.0,997.3,480.01
1989-06-02,361.5,321.31,51871.49,227.07,441.17,616.37,5891.63,1346.98,0.77,1364.34,648316.54,1335.96,9386.26,0.0,932.88,241590.1,0.0,1002.56,483.04
1989-06-05,365.2,325.48,51848.7,230.92,438.23,619.53,5912.36,1379.27,0.76,1372.84,653894.07,1343.56,9411.29,0.0,947.6,244670.42,0.0,1000.02,483.79
1989-06-06,364.9,328.71,52136.86,232.49,437.32,625.41,5908.37,1388.48,0.77,1364.97,658261.26,1336.73,9420.67,0.0,953.92,246304.51,0.0,1011.54,484.82
1989-06-07,374.2,334.58,53346.01,236.54,448.18,635.18,6034.88,1412.81,0.78,1395.63,669794.0,1366.3,9651.96,0.0,970.64,248532.07,0.0,1026.53,493.42
1989-06-08,374.5,337.6,53687.06,238.08,448.3,641.63,6081.23,1421.84,0.78,1405.62,674076.17,1376.22,9677.95,0.0,976.84,249650.77,0.0,1034.87,498.48
1989-06-09,368.25,335.26,52772.08,236.82,433.57,628.85,5938.09,1388.37,0.77,1373.65,658209.6,1345.11,9368.78,0.0,953.85,244733.39,0.0,1003.55,484.55
1989-06-12,359.9,331.14,53554.48,235.92,433.86,631.68,5874.47,1358.47,0.78,1355.8,646135.96,1329.54,9356.7,0.0,941.33,242351.73,0.0,1022.09,487.37
1989-06-13,358.7,330.58,53481.21,236.61,431.28,628.29,5923.47,1362.61,0.78,1354.36,648106.99,1326.09,9323.71,0.0,944.2,241067.72,0.0,1025.19,484.45
1989-06-14,361.1,332.89,53755.38,238.35,432.9,632.21,5952.98,1371.11,0.79,1359.3,652150.89,1330.55,9369.98,0.0,950.09,242053.95,0.0,1025.76,486.64
1989-06-15,361.5,332.24,54100.07,238.06,433.51,631.46,5899.97,1370.8,0.79,1343.04,652000.45,1315.3,9403.53,0.0,949.88,239885.29,0.0,1029.98,482.84
1989-06-16,365.35,331.15,53593.15,238.17,440.87,633.16,6046.82,1382.28,0.79,1394.26,657463.67,1365.15,9566.34,0.0,957.83,246186.39,0.0,1026.91,491.45
1989-06-19,364.4,326.39,52636.86,235.25,436.15,621.06,5881.21,1353.27,0.75,1361.08,642984.74,1332.8,9433.46,0.0,906.32,241212.03,0.0,1015.85,481.13
1989-06-20,366.6,329.37,52819.26,236.59,441.24,626.97,6020.16,1361.0,0.76,1374.42,646657.94,1345.91,9511.01,0.0,911.5,244370.41,0.0,1022.49,485.07
1989-06-21,365.9,327.24,52600.34,236.14,437.69,622.82,5948.12,1358.4,0.76,1355.62,645423.27,1326.64,9351.17,0.0,909.76,242374.79,0.0,1023.96,474.23
1989-06-22,369.75,329.09,52141.23,238.09,441.06,623.79,6073.66,1369.6,0.76,1392.04,650745.1,1365.31,9575.89,0.0,917.26,247748.2,0.0,1025.21,480.4
1989-06-23,370.0,325.89,50528.91,236.12,435.12,607.86,5924.29,1341.03,0.75,1365.22,637169.0,1337.02,9371.45,0.0,898.12,242154.14,0.0,1003.23,473.42
1989-06-26,374.7,332.82,52756.13,242.52,447.4,631.25,6148.81,1413.35,0.81,1404.11,669202.41,1375.13,9665.89,0.0,975.81,251592.17,0.0,1038.7,486.64
1989-06-27,376.25,333.79,53054.79,240.34,449.55,633.89,6099.96,1400.43,0.8,1394.76,663082.73,1365.68,9719.3,0.0,966.88,247320.6,0.0,1042.18,492.65
1989-06-28,373.75,333.15,53324.24,240.2,447.13,631.12,6143.19,1399.62,0.8,1401.63,662697.75,1372.14,9680.03,0.0,966.32,250683.94,0.0,1044.27,494.64
1989-06-29,376.3,334.13,53990.85,242.38,449.74,631.41,6199.04,1412.34,0.81,1416.44,668723.02,1387.47,9743.8,0.0,975.11,251351.34,0.0,1047.17,500.11
1989-06-30,373.0,330.9,53698.52,240.8,446.68,626.08,6142.86,1403.12,0.8,1397.8,664356.66,1369.02,9644.06,0.0,968.74,247982.41,0.0,1036.77,495.04
1989-07-03,374.5,328.02,52669.31,237.4,445.47,617.14,6265.93,1358.43,0.79,1383.97,651205.41,1355.59,9647.17,0.0,948.4,244009.62,0.0,1022.29,486.45
1989-07-04,376.25,328.14,53267.53,237.01,448.77,619.78,6132.15,1361.63,0.79,1412.85,652741.14,1383.47,9646.22,0.0,950.64,249533.77,0.0,1027.78,491.73
1989-07-05,383.6,329.05,51821.61,236.86,444.05,604.01,5982.29,1323.2,0.77,1379.15,634317.15,1352.6,9281.82,0.0,923.81,244298.55,0.0,1005.34,479.35
1989-07-06,385.5,330.55,51971.65,237.67,444.17,604.8,6035.77,1321.16,0.77,1394.21,633338.89,1365.35,9589.46,0.0,922.38,249095.96,0.0,1002.87,485.85
1989-07-07,383.55,327.96,53588.54,236.1,456.68,621.46,6196.13,1356.26,0.79,1434.91,650165.91,1405.05,9820.63,0.0,946.89,256304.31,0.0,1027.33,500.06
1989-07-10,383.25,323.21,53258.34,233.33,454.65,611.92,6066.67,1414.51,0.81,1422.92,675770.68,1393.35,9741.67,0.0,991.67,253994.97,0.0,1014.01,500.33
1989-07-11,378.75,322.99,53134.42,232.79,451.03,612.82,6158.47,1411.22,0.8,1420.49,674198.32,1390.99,9730.64,0.0,989.36,253759.02,0.0,1015.5,499.06
1989-07-12,379.75,323.08,53148.66,233.62,452.06,612.67,6180.43,1416.25,0.81,1417.67,676602.22,1388.17,9753.65,0.0,992.89,253057.68,0.0,1016.83,498.25
